Iteration	Posterior	Likelihood	Prior	mu	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]
23510	-49.7367	-52.12391	2.387217	0.03273649	0.0327365	0.0327365	0.0327365	0.0327365	0.0327365	0.0327365
23511	-46.89621	-50.00641	3.110193	0.01417319	0.0141732	0.0141732	0.0141732	0.0141732	0.0141732	0.0141732
23512	-46.88691	-49.99403	3.107125	0.01425198	0.014252	0.014252	0.014252	0.014252	0.014252	0.014252
23513	-47.44235	-50.65559	3.213232	0.01152754	0.0115275	0.0115275	0.0115275	0.0115275	0.0115275	0.0115275
23514	-47.05671	-50.20807	3.151366	0.01311605	0.013116	0.013116	0.013116	0.013116	0.013116	0.013116
23515	-47.05671	-50.20807	3.151366	0.01311605	0.013116	0.013116	0.013116	0.013116	0.013116	0.013116
23516	-46.75214	-49.7636	3.011463	0.01670823	0.0167082	0.0167082	0.0167082	0.0167082	0.0167082	0.0167082
23517	-46.75214	-49.7636	3.011463	0.01670823	0.0167082	0.0167082	0.0167082	0.0167082	0.0167082	0.0167082
23518	-47.21673	-50.39759	3.180862	0.0123587	0.0123587	0.0123587	0.0123587	0.0123587	0.0123587	0.0123587
23519	-47.21673	-50.39759	3.180862	0.0123587	0.0123587	0.0123587	0.0123587	0.0123587	0.0123587	0.0123587
23520	-46.774	-49.74318	2.969185	0.01779374	0.0177937	0.0177937	0.0177937	0.0177937	0.0177937	0.0177937
23521	-46.75517	-49.75087	2.995705	0.01711282	0.0171128	0.0171128	0.0171128	0.0171128	0.0171128	0.0171128
23522	-46.77574	-49.74325	2.96751	0.01783675	0.0178368	0.0178368	0.0178368	0.0178368	0.0178368	0.0178368
23523	-46.77574	-49.74325	2.96751	0.01783675	0.0178368	0.0178368	0.0178368	0.0178368	0.0178368	0.0178368
23524	-49.51627	-52.88185	3.365582	0.007615793	0.00761579	0.00761579	0.00761579	0.00761579	0.00761579	0.00761579
23525	-46.95146	-49.83008	2.878622	0.02011906	0.0201191	0.0201191	0.0201191	0.0201191	0.0201191	0.0201191
23526	-46.75878	-49.747	2.988219	0.01730504	0.017305	0.017305	0.017305	0.017305	0.017305	0.017305
23527	-47.00997	-49.86897	2.859007	0.0206227	0.0206227	0.0206227	0.0206227	0.0206227	0.0206227	0.0206227
23528	-46.79951	-49.86887	3.069359	0.01522166	0.0152217	0.0152217	0.0152217	0.0152217	0.0152217	0.0152217
23529	-46.79951	-49.86887	3.069359	0.01522166	0.0152217	0.0152217	0.0152217	0.0152217	0.0152217	0.0152217
23530	-46.79951	-49.86887	3.069359	0.01522166	0.0152217	0.0152217	0.0152217	0.0152217	0.0152217	0.0152217
23531	-46.87074	-49.97224	3.101498	0.01439645	0.0143965	0.0143965	0.0143965	0.0143965	0.0143965	0.0143965
23532	-46.87074	-49.97224	3.101498	0.01439645	0.0143965	0.0143965	0.0143965	0.0143965	0.0143965	0.0143965
23533	-49.48131	-51.90273	2.421416	0.03185839	0.0318584	0.0318584	0.0318584	0.0318584	0.0318584	0.0318584
23534	-49.48131	-51.90273	2.421416	0.03185839	0.0318584	0.0318584	0.0318584	0.0318584	0.0318584	0.0318584
23535	-46.75214	-49.76291	3.01077	0.01672601	0.016726	0.016726	0.016726	0.016726	0.016726	0.016726
23536	-46.75214	-49.76291	3.01077	0.01672601	0.016726	0.016726	0.016726	0.016726	0.016726	0.016726
23537	-47.09805	-49.9308	2.83275	0.02129688	0.0212969	0.0212969	0.0212969	0.0212969	0.0212969	0.0212969
23538	-46.94811	-49.82793	2.879815	0.02008843	0.0200884	0.0200884	0.0200884	0.0200884	0.0200884	0.0200884
23539	-46.8516	-49.94586	3.094257	0.01458239	0.0145824	0.0145824	0.0145824	0.0145824	0.0145824	0.0145824
23540	-46.8516	-49.94586	3.094257	0.01458239	0.0145824	0.0145824	0.0145824	0.0145824	0.0145824	0.0145824
23541	-47.67946	-50.3813	2.701839	0.02465819	0.0246582	0.0246582	0.0246582	0.0246582	0.0246582	0.0246582
23542	-46.75238	-49.75914	3.006763	0.01682889	0.0168289	0.0168289	0.0168289	0.0168289	0.0168289	0.0168289
23543	-47.63341	-50.34414	2.710732	0.02442985	0.0244299	0.0244299	0.0244299	0.0244299	0.0244299	0.0244299
23544	-46.89819	-50.00902	3.110831	0.01415682	0.0141568	0.0141568	0.0141568	0.0141568	0.0141568	0.0141568
23545	-47.98468	-50.63112	2.646432	0.02608082	0.0260808	0.0260808	0.0260808	0.0260808	0.0260808	0.0260808
23546	-46.90172	-49.7991	2.897381	0.0196374	0.0196374	0.0196374	0.0196374	0.0196374	0.0196374	0.0196374
23547	-46.90172	-49.7991	2.897381	0.0196374	0.0196374	0.0196374	0.0196374	0.0196374	0.0196374	0.0196374
23548	-47.01897	-49.87514	2.856165	0.02069569	0.0206957	0.0206957	0.0206957	0.0206957	0.0206957	0.0206957
23549	-47.17195	-49.98477	2.812812	0.02180881	0.0218088	0.0218088	0.0218088	0.0218088	0.0218088	0.0218088
23550	-47.17195	-49.98477	2.812812	0.02180881	0.0218088	0.0218088	0.0218088	0.0218088	0.0218088	0.0218088
23551	-47.17195	-49.98477	2.812812	0.02180881	0.0218088	0.0218088	0.0218088	0.0218088	0.0218088	0.0218088
23552	-47.17195	-49.98477	2.812812	0.02180881	0.0218088	0.0218088	0.0218088	0.0218088	0.0218088	0.0218088
23553	-47.17195	-49.98477	2.812812	0.02180881	0.0218088	0.0218088	0.0218088	0.0218088	0.0218088	0.0218088
23554	-47.61451	-50.84809	3.233587	0.01100491	0.0110049	0.0110049	0.0110049	0.0110049	0.0110049	0.0110049
23555	-46.75567	-49.75013	2.994456	0.0171449	0.0171449	0.0171449	0.0171449	0.0171449	0.0171449	0.0171449
23556	-46.90041	-49.79832	2.897909	0.01962385	0.0196238	0.0196238	0.0196238	0.0196238	0.0196238	0.0196238
23557	-46.85322	-49.94811	3.094897	0.01456595	0.014566	0.014566	0.014566	0.014566	0.014566	0.014566
23558	-46.85322	-49.94811	3.094897	0.01456595	0.014566	0.014566	0.014566	0.014566	0.014566	0.014566
23559	-46.85322	-49.94811	3.094897	0.01456595	0.014566	0.014566	0.014566	0.014566	0.014566	0.014566
23560	-47.80422	-50.48273	2.678514	0.02525707	0.0252571	0.0252571	0.0252571	0.0252571	0.0252571	0.0252571
23561	-46.76067	-49.79696	3.036295	0.01607061	0.0160706	0.0160706	0.0160706	0.0160706	0.0160706	0.0160706
23562	-46.75597	-49.78402	3.028051	0.0162823	0.0162823	0.0162823	0.0162823	0.0162823	0.0162823	0.0162823
23563	-47.15657	-50.3272	3.170625	0.01262153	0.0126215	0.0126215	0.0126215	0.0126215	0.0126215	0.0126215
23564	-47.15657	-50.3272	3.170625	0.01262153	0.0126215	0.0126215	0.0126215	0.0126215	0.0126215	0.0126215
23565	-46.87719	-49.78484	2.907649	0.01937377	0.0193738	0.0193738	0.0193738	0.0193738	0.0193738	0.0193738
23566	-46.87719	-49.78484	2.907649	0.01937377	0.0193738	0.0193738	0.0193738	0.0193738	0.0193738	0.0193738
23567	-46.87719	-49.78484	2.907649	0.01937377	0.0193738	0.0193738	0.0193738	0.0193738	0.0193738	0.0193738
23568	-46.7529	-49.77161	3.018704	0.01652229	0.0165223	0.0165223	0.0165223	0.0165223	0.0165223	0.0165223
23569	-46.7529	-49.77161	3.018704	0.01652229	0.0165223	0.0165223	0.0165223	0.0165223	0.0165223	0.0165223
23570	-48.90303	-51.40535	2.502321	0.02978105	0.0297811	0.0297811	0.0297811	0.0297811	0.0297811	0.0297811
23571	-46.86027	-49.77554	2.915264	0.01917824	0.0191782	0.0191782	0.0191782	0.0191782	0.0191782	0.0191782
23572	-46.86027	-49.77554	2.915264	0.01917824	0.0191782	0.0191782	0.0191782	0.0191782	0.0191782	0.0191782
23573	-46.86027	-49.77554	2.915264	0.01917824	0.0191782	0.0191782	0.0191782	0.0191782	0.0191782	0.0191782
23574	-49.3508	-51.79002	2.439219	0.03140127	0.0314013	0.0314013	0.0314013	0.0314013	0.0314013	0.0314013
23575	-46.79175	-49.85628	3.06453	0.01534567	0.0153457	0.0153457	0.0153457	0.0153457	0.0153457	0.0153457
23576	-46.76818	-49.74348	2.9753	0.01763675	0.0176368	0.0176368	0.0176368	0.0176368	0.0176368	0.0176368
23577	-46.75255	-49.75799	3.005441	0.01686283	0.0168628	0.0168628	0.0168628	0.0168628	0.0168628	0.0168628
23578	-47.26814	-50.05702	2.788885	0.02242316	0.0224232	0.0224232	0.0224232	0.0224232	0.0224232	0.0224232
23579	-47.26814	-50.05702	2.788885	0.02242316	0.0224232	0.0224232	0.0224232	0.0224232	0.0224232	0.0224232
23580	-46.95927	-50.08779	3.128528	0.01370242	0.0137024	0.0137024	0.0137024	0.0137024	0.0137024	0.0137024
23581	-46.87708	-49.78478	2.907697	0.01937253	0.0193725	0.0193725	0.0193725	0.0193725	0.0193725	0.0193725
23582	-47.32625	-50.52383	3.197577	0.01192952	0.0119295	0.0119295	0.0119295	0.0119295	0.0119295	0.0119295
23583	-46.836	-49.92376	3.087762	0.01474913	0.0147491	0.0147491	0.0147491	0.0147491	0.0147491	0.0147491
23584	-47.2912	-50.07462	2.783421	0.02256346	0.0225635	0.0225635	0.0225635	0.0225635	0.0225635	0.0225635
23585	-46.95888	-49.83489	2.876008	0.02018619	0.0201862	0.0201862	0.0201862	0.0201862	0.0201862	0.0201862
23586	-46.95888	-49.83489	2.876008	0.02018619	0.0201862	0.0201862	0.0201862	0.0201862	0.0201862	0.0201862
23587	-46.95888	-49.83489	2.876008	0.02018619	0.0201862	0.0201862	0.0201862	0.0201862	0.0201862	0.0201862
23588	-46.95888	-49.83489	2.876008	0.02018619	0.0201862	0.0201862	0.0201862	0.0201862	0.0201862	0.0201862
23589	-47.05265	-50.20315	3.150508	0.01313807	0.0131381	0.0131381	0.0131381	0.0131381	0.0131381	0.0131381
23590	-47.05265	-50.20315	3.150508	0.01313807	0.0131381	0.0131381	0.0131381	0.0131381	0.0131381	0.0131381
23591	-47.83959	-51.09607	3.256482	0.01041705	0.010417	0.010417	0.010417	0.010417	0.010417	0.010417
23592	-46.7525	-49.76886	3.016355	0.01658261	0.0165826	0.0165826	0.0165826	0.0165826	0.0165826	0.0165826
23593	-46.7525	-49.76886	3.016355	0.01658261	0.0165826	0.0165826	0.0165826	0.0165826	0.0165826	0.0165826
23594	-47.02322	-49.87806	2.854839	0.02072972	0.0207297	0.0207297	0.0207297	0.0207297	0.0207297	0.0207297
23595	-47.02322	-49.87806	2.854839	0.02072972	0.0207297	0.0207297	0.0207297	0.0207297	0.0207297	0.0207297
23596	-46.75581	-49.78352	3.027708	0.0162911	0.0162911	0.0162911	0.0162911	0.0162911	0.0162911	0.0162911
23597	-47.45959	-50.20556	2.74597	0.02352506	0.0235251	0.0235251	0.0235251	0.0235251	0.0235251	0.0235251
23598	-46.77558	-49.74324	2.967654	0.01783307	0.0178331	0.0178331	0.0178331	0.0178331	0.0178331	0.0178331
23599	-47.00016	-49.86231	2.862151	0.02054199	0.020542	0.020542	0.020542	0.020542	0.020542	0.020542
23600	-46.76312	-49.7447	2.981577	0.01747557	0.0174756	0.0174756	0.0174756	0.0174756	0.0174756	0.0174756
23601	-46.89235	-50.00129	3.108934	0.01420553	0.0142055	0.0142055	0.0142055	0.0142055	0.0142055	0.0142055
23602	-46.89235	-50.00129	3.108934	0.01420553	0.0142055	0.0142055	0.0142055	0.0142055	0.0142055	0.0142055
23603	-46.82165	-49.90283	3.081177	0.01491822	0.0149182	0.0149182	0.0149182	0.0149182	0.0149182	0.0149182
23604	-46.82165	-49.90283	3.081177	0.01491822	0.0149182	0.0149182	0.0149182	0.0149182	0.0149182	0.0149182
23605	-46.82165	-49.90283	3.081177	0.01491822	0.0149182	0.0149182	0.0149182	0.0149182	0.0149182	0.0149182
23606	-47.47209	-50.21542	2.743336	0.02359269	0.0235927	0.0235927	0.0235927	0.0235927	0.0235927	0.0235927
23607	-47.42433	-50.17783	2.7535	0.02333171	0.0233317	0.0233317	0.0233317	0.0233317	0.0233317	0.0233317
23608	-46.75504	-49.75108	2.99604	0.01710421	0.0171042	0.0171042	0.0171042	0.0171042	0.0171042	0.0171042
23609	-46.79819	-49.74783	2.949643	0.01829553	0.0182955	0.0182955	0.0182955	0.0182955	0.0182955	0.0182955
23610	-46.79819	-49.74783	2.949643	0.01829553	0.0182955	0.0182955	0.0182955	0.0182955	0.0182955	0.0182955
23611	-46.94378	-49.82515	2.881372	0.02004845	0.0200485	0.0200485	0.0200485	0.0200485	0.0200485	0.0200485
23612	-47.89379	-50.55616	2.66237	0.0256716	0.0256716	0.0256716	0.0256716	0.0256716	0.0256716	0.0256716
23613	-47.91561	-50.57411	2.658506	0.02577082	0.0257708	0.0257708	0.0257708	0.0257708	0.0257708	0.0257708
23614	-47.14001	-50.30765	3.167646	0.01269803	0.012698	0.012698	0.012698	0.012698	0.012698	0.012698
23615	-47.7169	-50.96135	3.244446	0.01072609	0.0107261	0.0107261	0.0107261	0.0107261	0.0107261	0.0107261
23616	-47.03024	-50.17588	3.145645	0.01326293	0.0132629	0.0132629	0.0132629	0.0132629	0.0132629	0.0132629
23617	-47.79077	-50.47175	2.680979	0.02519378	0.0251938	0.0251938	0.0251938	0.0251938	0.0251938	0.0251938
23618	-47.79077	-50.47175	2.680979	0.02519378	0.0251938	0.0251938	0.0251938	0.0251938	0.0251938	0.0251938
23619	-46.76288	-49.8022	3.03932	0.01599296	0.015993	0.015993	0.015993	0.015993	0.015993	0.015993
23620	-46.98788	-49.85404	2.86616	0.02043904	0.020439	0.020439	0.020439	0.020439	0.020439	0.020439
23621	-47.88444	-50.54847	2.664035	0.02562885	0.0256288	0.0256288	0.0256288	0.0256288	0.0256288	0.0256288
23622	-47.58124	-50.81112	3.229876	0.0111002	0.0111002	0.0111002	0.0111002	0.0111002	0.0111002	0.0111002
23623	-46.75488	-49.75134	2.996462	0.01709339	0.0170934	0.0170934	0.0170934	0.0170934	0.0170934	0.0170934
23624	-46.75488	-49.75134	2.996462	0.01709339	0.0170934	0.0170934	0.0170934	0.0170934	0.0170934	0.0170934
23625	-46.76054	-49.79665	3.036107	0.01607544	0.0160754	0.0160754	0.0160754	0.0160754	0.0160754	0.0160754
23626	-47.75384	-51.00202	3.248174	0.01063037	0.0106304	0.0106304	0.0106304	0.0106304	0.0106304	0.0106304
23627	-47.52614	-50.74965	3.223507	0.01126372	0.0112637	0.0112637	0.0112637	0.0112637	0.0112637	0.0112637
23628	-46.98351	-49.85112	2.867612	0.02040176	0.0204018	0.0204018	0.0204018	0.0204018	0.0204018	0.0204018
23629	-46.98351	-49.85112	2.867612	0.02040176	0.0204018	0.0204018	0.0204018	0.0204018	0.0204018	0.0204018
23630	-48.03901	-50.67611	2.637098	0.02632048	0.0263205	0.0263205	0.0263205	0.0263205	0.0263205	0.0263205
23631	-47.32951	-50.52756	3.198043	0.01191756	0.0119176	0.0119176	0.0119176	0.0119176	0.0119176	0.0119176
23632	-47.06234	-49.90535	2.843012	0.0210334	0.0210334	0.0210334	0.0210334	0.0210334	0.0210334	0.0210334
23633	-47.06234	-49.90535	2.843012	0.0210334	0.0210334	0.0210334	0.0210334	0.0210334	0.0210334	0.0210334
23634	-47.12413	-49.94966	2.825532	0.02148221	0.0214822	0.0214822	0.0214822	0.0214822	0.0214822	0.0214822
23635	-47.04574	-50.19477	3.149032	0.01317596	0.013176	0.013176	0.013176	0.013176	0.013176	0.013176
23636	-47.0721	-49.91226	2.84016	0.02110662	0.0211066	0.0211066	0.0211066	0.0211066	0.0211066	0.0211066
23637	-47.06764	-49.9091	2.841458	0.0210733	0.0210733	0.0210733	0.0210733	0.0210733	0.0210733	0.0210733
23638	-48.8078	-51.32401	2.516212	0.02942438	0.0294244	0.0294244	0.0294244	0.0294244	0.0294244	0.0294244
23639	-46.76198	-49.74516	2.983178	0.01743447	0.0174345	0.0174345	0.0174345	0.0174345	0.0174345	0.0174345
23640	-46.84733	-49.76879	2.921464	0.01901905	0.0190191	0.0190191	0.0190191	0.0190191	0.0190191	0.0190191
23641	-46.84733	-49.76879	2.921464	0.01901905	0.0190191	0.0190191	0.0190191	0.0190191	0.0190191	0.0190191
23642	-46.84733	-49.76879	2.921464	0.01901905	0.0190191	0.0190191	0.0190191	0.0190191	0.0190191	0.0190191
23643	-46.75411	-49.7774	3.023291	0.01640452	0.0164045	0.0164045	0.0164045	0.0164045	0.0164045	0.0164045
23644	-46.75297	-49.75603	3.003067	0.0169238	0.0169238	0.0169238	0.0169238	0.0169238	0.0169238	0.0169238
23645	-46.75297	-49.75603	3.003067	0.0169238	0.0169238	0.0169238	0.0169238	0.0169238	0.0169238	0.0169238
23646	-46.75297	-49.75603	3.003067	0.0169238	0.0169238	0.0169238	0.0169238	0.0169238	0.0169238	0.0169238
23647	-48.21039	-50.81888	2.608486	0.02705513	0.0270551	0.0270551	0.0270551	0.0270551	0.0270551	0.0270551
23648	-48.21039	-50.81888	2.608486	0.02705513	0.0270551	0.0270551	0.0270551	0.0270551	0.0270551	0.0270551
23649	-46.91549	-50.0317	3.116212	0.01401866	0.0140187	0.0140187	0.0140187	0.0140187	0.0140187	0.0140187
23650	-46.80377	-49.87561	3.071837	0.01515805	0.0151581	0.0151581	0.0151581	0.0151581	0.0151581	0.0151581
23651	-46.80377	-49.87561	3.071837	0.01515805	0.0151581	0.0151581	0.0151581	0.0151581	0.0151581	0.0151581
23652	-46.80377	-49.87561	3.071837	0.01515805	0.0151581	0.0151581	0.0151581	0.0151581	0.0151581	0.0151581
23653	-46.80377	-49.87561	3.071837	0.01515805	0.0151581	0.0151581	0.0151581	0.0151581	0.0151581	0.0151581
23654	-46.7653	-49.8076	3.042296	0.01591653	0.0159165	0.0159165	0.0159165	0.0159165	0.0159165	0.0159165
23655	-46.84101	-49.76564	2.924625	0.01893789	0.0189379	0.0189379	0.0189379	0.0189379	0.0189379	0.0189379
23656	-47.08518	-49.92157	2.836395	0.02120328	0.0212033	0.0212033	0.0212033	0.0212033	0.0212033	0.0212033
23657	-47.09346	-49.9275	2.834043	0.02126369	0.0212637	0.0212637	0.0212637	0.0212637	0.0212637	0.0212637
23658	-47.18868	-49.99718	2.808505	0.0219194	0.0219194	0.0219194	0.0219194	0.0219194	0.0219194	0.0219194
23659	-47.04778	-49.89511	2.847337	0.02092235	0.0209224	0.0209224	0.0209224	0.0209224	0.0209224	0.0209224
23660	-47.04778	-49.89511	2.847337	0.02092235	0.0209224	0.0209224	0.0209224	0.0209224	0.0209224	0.0209224
23661	-47.06137	-49.90467	2.843296	0.02102609	0.0210261	0.0210261	0.0210261	0.0210261	0.0210261	0.0210261
23662	-47.34774	-50.54836	3.200617	0.01185146	0.0118515	0.0118515	0.0118515	0.0118515	0.0118515	0.0118515
23663	-46.75857	-49.74716	2.988589	0.01729554	0.0172955	0.0172955	0.0172955	0.0172955	0.0172955	0.0172955
23664	-46.75857	-49.74716	2.988589	0.01729554	0.0172955	0.0172955	0.0172955	0.0172955	0.0172955	0.0172955
23665	-46.75857	-49.74716	2.988589	0.01729554	0.0172955	0.0172955	0.0172955	0.0172955	0.0172955	0.0172955
23666	-46.93547	-49.81988	2.884401	0.01997069	0.0199707	0.0199707	0.0199707	0.0199707	0.0199707	0.0199707
23667	-46.77496	-49.74321	2.968245	0.01781788	0.0178179	0.0178179	0.0178179	0.0178179	0.0178179	0.0178179
23668	-46.85739	-49.95392	3.096525	0.01452414	0.0145241	0.0145241	0.0145241	0.0145241	0.0145241	0.0145241
23669	-46.85739	-49.95392	3.096525	0.01452414	0.0145241	0.0145241	0.0145241	0.0145241	0.0145241	0.0145241
23670	-47.03338	-49.88508	2.851701	0.0208103	0.0208103	0.0208103	0.0208103	0.0208103	0.0208103	0.0208103
23671	-47.03338	-49.88508	2.851701	0.0208103	0.0208103	0.0208103	0.0208103	0.0208103	0.0208103	0.0208103
23672	-47.03338	-49.88508	2.851701	0.0208103	0.0208103	0.0208103	0.0208103	0.0208103	0.0208103	0.0208103
23673	-47.12771	-49.95227	2.824556	0.02150729	0.0215073	0.0215073	0.0215073	0.0215073	0.0215073	0.0215073
23674	-47.12771	-49.95227	2.824556	0.02150729	0.0215073	0.0215073	0.0215073	0.0215073	0.0215073	0.0215073
23675	-47.12771	-49.95227	2.824556	0.02150729	0.0215073	0.0215073	0.0215073	0.0215073	0.0215073	0.0215073
23676	-46.75387	-49.77642	3.022545	0.01642366	0.0164237	0.0164237	0.0164237	0.0164237	0.0164237	0.0164237
23677	-46.75387	-49.77642	3.022545	0.01642366	0.0164237	0.0164237	0.0164237	0.0164237	0.0164237	0.0164237
23678	-46.75278	-49.7568	3.004021	0.01689931	0.0168993	0.0168993	0.0168993	0.0168993	0.0168993	0.0168993
23679	-46.75278	-49.7568	3.004021	0.01689931	0.0168993	0.0168993	0.0168993	0.0168993	0.0168993	0.0168993
23680	-46.75278	-49.7568	3.004021	0.01689931	0.0168993	0.0168993	0.0168993	0.0168993	0.0168993	0.0168993
23681	-46.7526	-49.75771	3.005114	0.01687123	0.0168712	0.0168712	0.0168712	0.0168712	0.0168712	0.0168712
23682	-46.75219	-49.76132	3.009131	0.01676808	0.0167681	0.0167681	0.0167681	0.0167681	0.0167681	0.0167681
23683	-48.28282	-51.57623	3.293403	0.009469068	0.00946907	0.00946907	0.00946907	0.00946907	0.00946907	0.00946907
23684	-46.75342	-49.77438	3.020954	0.01646453	0.0164645	0.0164645	0.0164645	0.0164645	0.0164645	0.0164645
23685	-46.75342	-49.77438	3.020954	0.01646453	0.0164645	0.0164645	0.0164645	0.0164645	0.0164645	0.0164645
23686	-46.98288	-49.8507	2.867822	0.02039638	0.0203964	0.0203964	0.0203964	0.0203964	0.0203964	0.0203964
23687	-46.98288	-49.8507	2.867822	0.02039638	0.0203964	0.0203964	0.0203964	0.0203964	0.0203964	0.0203964
23688	-46.98288	-49.8507	2.867822	0.02039638	0.0203964	0.0203964	0.0203964	0.0203964	0.0203964	0.0203964
23689	-46.88338	-49.98931	3.105932	0.01428261	0.0142826	0.0142826	0.0142826	0.0142826	0.0142826	0.0142826
23690	-47.1014	-49.93321	2.831811	0.02132099	0.021321	0.021321	0.021321	0.021321	0.021321	0.021321
23691	-47.94981	-50.60231	2.652497	0.02592509	0.0259251	0.0259251	0.0259251	0.0259251	0.0259251	0.0259251
23692	-46.89932	-49.79767	2.898351	0.0196125	0.0196125	0.0196125	0.0196125	0.0196125	0.0196125	0.0196125
23693	-46.89932	-49.79767	2.898351	0.0196125	0.0196125	0.0196125	0.0196125	0.0196125	0.0196125	0.0196125
23694	-46.80626	-49.8795	3.073232	0.01512223	0.0151222	0.0151222	0.0151222	0.0151222	0.0151222	0.0151222
23695	-46.80626	-49.8795	3.073232	0.01512223	0.0151222	0.0151222	0.0151222	0.0151222	0.0151222	0.0151222
23696	-46.92111	-50.039	3.11789	0.01397558	0.0139756	0.0139756	0.0139756	0.0139756	0.0139756	0.0139756
23697	-48.89689	-51.4001	2.503211	0.02975819	0.0297582	0.0297582	0.0297582	0.0297582	0.0297582	0.0297582
23698	-47.0184	-49.87474	2.856345	0.02069105	0.0206911	0.0206911	0.0206911	0.0206911	0.0206911	0.0206911
23699	-47.0184	-49.87474	2.856345	0.02069105	0.0206911	0.0206911	0.0206911	0.0206911	0.0206911	0.0206911
23700	-47.0184	-49.87474	2.856345	0.02069105	0.0206911	0.0206911	0.0206911	0.0206911	0.0206911	0.0206911
23701	-46.75385	-49.77631	3.022459	0.01642588	0.0164259	0.0164259	0.0164259	0.0164259	0.0164259	0.0164259
23702	-46.76015	-49.74609	2.98594	0.01736355	0.0173636	0.0173636	0.0173636	0.0173636	0.0173636	0.0173636
23703	-46.91772	-49.8088	2.891084	0.01979909	0.0197991	0.0197991	0.0197991	0.0197991	0.0197991	0.0197991
23704	-46.91772	-49.8088	2.891084	0.01979909	0.0197991	0.0197991	0.0197991	0.0197991	0.0197991	0.0197991
23705	-46.75392	-49.75323	2.999316	0.01702012	0.0170201	0.0170201	0.0170201	0.0170201	0.0170201	0.0170201
23706	-46.77237	-49.74318	2.970809	0.01775206	0.0177521	0.0177521	0.0177521	0.0177521	0.0177521	0.0177521
23707	-47.35512	-50.12385	2.768736	0.02294052	0.0229405	0.0229405	0.0229405	0.0229405	0.0229405	0.0229405
23708	-47.20637	-50.01039	2.80402	0.02203457	0.0220346	0.0220346	0.0220346	0.0220346	0.0220346	0.0220346
23709	-47.20637	-50.01039	2.80402	0.02203457	0.0220346	0.0220346	0.0220346	0.0220346	0.0220346	0.0220346
23710	-48.12462	-51.40584	3.281215	0.009782008	0.00978201	0.00978201	0.00978201	0.00978201	0.00978201	0.00978201
23711	-47.48591	-50.70457	3.218668	0.01138797	0.011388	0.011388	0.011388	0.011388	0.011388	0.011388
